  -51.199949980946258        561.39709196851993     
  -51.149901153985411        560.39017143722106     
  -51.099852327024564        559.44541484509364     
  -51.049803500063717        558.55914801969334     
  -50.999754673102871        557.72634848158248     
  -50.949705846142024        556.94076339658625     
  -50.899657019181177        556.19505642276397     
  -50.849608192220330        555.48098000341565     
  -50.799559365259483        554.78956905984478     
  -50.749510538298637        554.11135153502801     
  -50.699461711337790        553.43657084360495     
  -50.649412884376943        552.75541500397537     
  -50.599364057416096        552.05824707137083     
  -50.549315230455250        551.33583146020987     
  -50.499266403494403        550.57955084058688     
  -50.449217576533556        549.78160851510791     
  -50.399168749572709        548.93521152328401     
  -50.349119922611862        548.03473017329543     
  -50.299071095651016        547.07583025455097     
  -50.249022268690169        546.05557482604013     
  -50.198973441729322        544.97249319000036     
  -50.148924614768475        543.82661543105507     
  -50.098875787807629        542.61947170968233     
  -50.048826960846782        541.35405632659899     
  -49.998778133885935        540.03475740201225     
  -49.948729306925088        538.66725382120410     
  -49.898680479964241        537.25838186667181     
  -49.848631653003395        535.81597466895232     
  -49.798582826042548        534.34867824660080     
  -49.748533999081701        532.86574845560574     
  -49.698485172120854        531.37683361685242     
  -49.648436345160007        529.89174792660162     
  -49.598387518199161        528.42024097140677     
  -49.548338691238314        526.97176876038145     
  -49.498289864277467        525.55527165209537     
  -49.448241037316620        524.17896439145045     
  -49.398192210355774        522.85014318750075     
  -49.348143383394927        521.57501436296150     
  -49.298094556434080        520.35854859955145     
  -49.248045729473233        519.20436420220108     
  -49.197996902512386        518.11464212364569     
  -49.147948075551540        517.09007474504358     
  -49.097899248590693        516.12984961549716     
  -49.047850421629846        515.23166853235352     
  -48.997801594668999        514.39180151418498     
  -48.947752767708153        513.60517439890316     
  -48.897703940747306        512.86548800977414     
  -48.847655113786459        512.16536609073978     
  -48.797606286825612        511.49652853680061     
  -48.747557459864765        510.84998585117251     
  -48.697508632903919        510.21625026241065     
  -48.647459805943072        509.58555854345093     
  -48.597410978982225        508.94810129968658     
  -48.547362152021378        508.29425334128479     
  -48.497313325060531        507.61479972947899     
  -48.447264498099685        506.90115218816902     
  -48.397215671138838        506.14555079843342     
  -48.347166844177991        505.34124623918444     
  -48.297118017217144        504.48265829406768     
  -48.247069190256298        503.56550690209582     
  -48.197020363295451        502.58691267430481     
  -48.146971536334604        501.54546451581928     
  -48.096922709373757        500.44125276522510     
  -48.046873882412910        499.27586707298053     
  -47.996825055452064        498.05235906868796     
