#  OPTION =   3

#  Space Stp N =     2048
#  Time Stp :  NPAS =     40000, NRUN =      2000
#  Nonlinearity G =      20.74200000      0.00000002
#  Space Step DX =     0.000000, Time Step DT =     0.000000

#                    ----------------------------------------------------
#                     Norm       Chem        Ener       <x>       Psi(0)
#                    ----------------------------------------------------
# Initial :        Infinity    0.000000    0.000000    0.00000    0.00000
# After NPAS iter.:  1.0105  -82.636497 -104.271445    0.00000    1.99937
 -0.102894E+02  0.2588782E-18  0.223315E+03
 -0.102790E+02  0.2183993E-18  0.206813E+03
 -0.102686E+02  0.1848242E-18  0.189609E+03
 -0.102582E+02  0.1567665E-18  0.173355E+03
 -0.102478E+02  0.1331238E-18  0.159704E+03
 -0.102375E+02  0.1130378E-18  0.150138E+03
 -0.102271E+02  0.9585273E-19  0.145796E+03
 -0.102167E+02  0.8107607E-19  0.147341E+03
 -0.102063E+02  0.6834050E-19  0.154863E+03
 -0.101959E+02  0.5737011E-19  0.167848E+03
 -0.101855E+02  0.4795149E-19  0.185205E+03
 -0.101752E+02  0.3991062E-19  0.205353E+03
 -0.101648E+02  0.3309635E-19  0.226373E+03
 -0.101544E+02  0.2736984E-19  0.246189E+03
 -0.101440E+02  0.2259917E-19  0.262775E+03
 -0.101336E+02  0.1865783E-19  0.274369E+03
 -0.101232E+02  0.1542546E-19  0.279656E+03
 -0.101129E+02  0.1278978E-19  0.277918E+03
 -0.101025E+02  0.1064844E-19  0.269116E+03
 -0.100921E+02  0.8910569E-20  0.253914E+03
 -0.100817E+02  0.7497471E-20  0.233622E+03
 -0.100713E+02  0.6342656E-20  0.210079E+03
 -0.100609E+02  0.5391299E-20  0.185476E+03
 -0.100506E+02  0.4599289E-20  0.162137E+03
 -0.100402E+02  0.3932037E-20  0.142294E+03
 -0.100298E+02  0.3363157E-20  0.127856E+03
 -0.100194E+02  0.2873084E-20  0.120217E+03
 -0.100090E+02  0.2447707E-20  0.120115E+03
 -0.999865E+01  0.2077058E-20  0.127551E+03
 -0.998826E+01  0.1754107E-20  0.141788E+03
 -0.997788E+01  0.1473738E-20  0.161421E+03
 -0.996750E+01  0.1231928E-20  0.184521E+03
 -0.995712E+01  0.1025164E-20  0.208822E+03
 -0.994673E+01  0.8500858E-21  0.231949E+03
 -0.993635E+01  0.7033216E-21  0.251657E+03
 -0.992597E+01  0.5814637E-21  0.266051E+03
 -0.991558E+01  0.4811316E-21  0.273773E+03
 -0.990520E+01  0.3990699E-21  0.274127E+03
 -0.989482E+01  0.3322456E-21  0.267146E+03
 -0.988444E+01  0.2779231E-21  0.253576E+03
 -0.987405E+01  0.2337091E-21  0.234791E+03
 -0.986367E+01  0.1975674E-21  0.212648E+03
 -0.985329E+01  0.1678112E-21  0.189290E+03
 -0.984290E+01  0.1430778E-21  0.166930E+03
 -0.983252E+01  0.1222936E-21  0.147630E+03
 -0.982214E+01  0.1046339E-21  0.133098E+03
 -0.981176E+01  0.8948060E-22  0.124530E+03
 -0.980137E+01  0.7638071E-22  0.122502E+03
 -0.979099E+01  0.6500693E-22  0.126936E+03
 -0.978061E+01  0.5512239E-22  0.137126E+03
 -0.977022E+01  0.4655093E-22  0.151833E+03
 -0.975984E+01  0.3915349E-22  0.169427E+03
 -0.974946E+01  0.3281133E-22  0.188068E+03
 -0.973908E+01  0.2741532E-22  0.205898E+03
 -0.972869E+01  0.2286055E-22  0.221229E+03
 -0.971831E+01  0.1904468E-22  0.232706E+03
 -0.970793E+01  0.1586869E-22  0.239429E+03
 -0.969754E+01  0.1323877E-22  0.241015E+03
 -0.968716E+01  0.1106830E-22  0.237618E+03
 -0.967678E+01  0.9279457E-23  0.229871E+03
 -0.966640E+01  0.7804146E-23  0.218799E+03
 -0.965601E+01  0.6584239E-23  0.205683E+03
 -0.964563E+01  0.5571224E-23  0.191912E+03
 -0.963525E+01  0.4725441E-23  0.178824E+03
 -0.962487E+01  0.4015038E-23  0.167572E+03
 -0.961448E+01  0.3414821E-23  0.159015E+03
 -0.960410E+01  0.2905071E-23  0.153644E+03
 -0.959372E+01  0.2470435E-23  0.151567E+03
 -0.958333E+01  0.2098927E-23  0.152528E+03
 -0.957295E+01  0.1781083E-23  0.155970E+03
 -0.956257E+01  0.1509276E-23  0.161134E+03
 -0.955219E+01  0.1277199E-23  0.167169E+03
 -0.954180E+01  0.1079496E-23  0.173244E+03
 -0.953142E+01  0.9115113E-24  0.178654E+03
 -0.952104E+01  0.7691399E-24  0.182897E+03
 -0.951065E+01  0.6487418E-24  0.185718E+03
 -0.950027E+01  0.5470937E-24  0.187119E+03
 -0.948989E+01  0.4613633E-24  0.187330E+03
 -0.947951E+01  0.3890876E-24  0.186746E+03
 -0.946912E+01  0.3281505E-24  0.185851E+03
 -0.945874E+01  0.2767548E-24  0.185122E+03
 -0.944836E+01  0.2333888E-24  0.184944E+03
 -0.943797E+01  0.1967899E-24  0.185539E+03
 -0.942759E+01  0.1659065E-24  0.186921E+03
 -0.941721E+01  0.1398617E-24  0.188881E+03
 -0.940683E+01  0.1179209E-24  0.191018E+03
 -0.939644E+01  0.9946375E-25  0.192788E+03
 -0.938606E+01  0.8396164E-25  0.193590E+03
 -0.937568E+01  0.7096051E-25  0.192859E+03
 -0.936529E+01  0.6006817E-25  0.190167E+03
 -0.935491E+01  0.5094522E-25  0.185307E+03
 -0.934453E+01  0.4329861E-25  0.178352E+03
 -0.933415E+01  0.3687689E-25  0.169683E+03
 -0.932376E+01  0.3146638E-25  0.159973E+03
 -0.931338E+01  0.2688788E-25  0.150131E+03
 -0.930300E+01  0.2299333E-25  0.141215E+03
 -0.929262E+01  0.1966245E-25  0.134306E+03
 -0.928223E+01  0.1679920E-25  0.130382E+03
 -0.927185E+01  0.1432808E-25  0.130186E+03
 -0.926147E+01  0.1219036E-25  0.134115E+03
 -0.925108E+01  0.1034041E-25  0.142142E+03
 -0.924070E+01  0.8742360E-26  0.153783E+03
 -0.923032E+01  0.7367134E-26  0.168114E+03
 -0.921994E+01  0.6190112E-26  0.183846E+03
 -0.920955E+01  0.5189416E-26  0.199432E+03
 -0.919917E+01  0.4344823E-26  0.213233E+03
 -0.918879E+01  0.3637207E-26  0.223680E+03
 -0.917840E+01  0.3048380E-26  0.229455E+03
 -0.916802E+01  0.2561177E-26  0.229646E+03
 -0.915764E+01  0.2159666E-26  0.223870E+03
 -0.914726E+01  0.1829354E-26  0.212337E+03
 -0.913687E+01  0.1557355E-26  0.195860E+03
 -0.912649E+01  0.1332481E-26  0.175800E+03
 -0.911611E+01  0.1145245E-26  0.153944E+03
 -0.910572E+01  0.9878122E-27  0.132340E+03
 -0.909534E+01  0.8538833E-27  0.113093E+03
 -0.908496E+01  0.7385505E-27  0.981491E+02
 -0.907458E+01  0.6381187E-27  0.890909E+02
 -0.906419E+01  0.5499078E-27  0.869619E+02
 -0.905381E+01  0.4720439E-27  0.921438E+02
 -0.904343E+01  0.4032507E-27  0.104298E+03
 -0.903305E+01  0.3426545E-27  0.122383E+03
 -0.902266E+01  0.2896168E-27  0.144740E+03
 -0.901228E+01  0.2436041E-27  0.169250E+03
 -0.900190E+01  0.2040999E-27  0.193538E+03
 -0.899151E+01  0.1705571E-27  0.215207E+03
 -0.898113E+01  0.1423847E-27  0.232083E+03
 -0.897075E+01  0.1189571E-27  0.242429E+03
 -0.896037E+01  0.9963697E-28  0.245135E+03
 -0.894998E+01  0.8380108E-28  0.239828E+03
 -0.893960E+01  0.7086343E-28  0.226921E+03
 -0.892922E+01  0.6029261E-28  0.207575E+03
 -0.891883E+01  0.5162228E-28  0.183590E+03
 -0.890845E+01  0.4445544E-28  0.157224E+03
 -0.889807E+01  0.3846411E-28  0.130975E+03
 -0.888769E+01  0.3338559E-28  0.107325E+03
 -0.887730E+01  0.2901652E-28  0.884984E+02
 -0.886692E+01  0.2520548E-28  0.762404E+02
 -0.885654E+01  0.2184455E-28  0.716446E+02
 -0.884615E+01  0.1886036E-28  0.750492E+02
 -0.883577E+01  0.1620515E-28  0.860097E+02
 -0.882539E+01  0.1384833E-28  0.103351E+03
 -0.881501E+01  0.1176920E-28  0.125291E+03
 -0.880462E+01  0.9951312E-29  0.149627E+03
 -0.879424E+01  0.8378544E-29  0.173963E+03
 -0.878386E+01  0.7033035E-29  0.195943E+03
 -0.877347E+01  0.5894524E-29  0.213494E+03
 -0.876309E+01  0.4940735E-29  0.225017E+03
 -0.875271E+01  0.4148322E-29  0.229543E+03
 -0.874233E+01  0.3494000E-29  0.226805E+03
 -0.873194E+01  0.2955565E-29  0.217255E+03
 -0.872156E+01  0.2512682E-29  0.201991E+03
 -0.871118E+01  0.2147370E-29  0.182632E+03
 -0.870080E+01  0.1844236E-29  0.161137E+03
 -0.869041E+01  0.1590485E-29  0.139597E+03
 -0.868003E+01  0.1375786E-29  0.120026E+03
 -0.866965E+01  0.1192038E-29  0.104154E+03
 -0.865926E+01  0.1033069E-29  0.932713E+02
 -0.864888E+01  0.8943158E-30  0.881168E+02
 -0.863850E+01  0.7724816E-30  0.888280E+02
 -0.862812E+01  0.6652206E-30  0.949586E+02
 -0.861773E+01  0.5708471E-30  0.105554E+03
 -0.860735E+01  0.4880936E-30  0.119278E+03
 -0.859697E+01  0.4159252E-30  0.134570E+03
 -0.858658E+01  0.3534123E-30  0.149823E+03
 -0.857620E+01  0.2996561E-30  0.163552E+03
 -0.856582E+01  0.2537577E-30  0.174540E+03
 -0.855544E+01  0.2148172E-30  0.181947E+03
 -0.854505E+01  0.1819496E-30  0.185375E+03
 -0.853467E+01  0.1543082E-30  0.184868E+03
 -0.852429E+01  0.1311067E-30  0.180877E+03
 -0.851390E+01  0.1116352E-30  0.174171E+03
 -0.850352E+01  0.9527064E-31  0.165723E+03
 -0.849314E+01  0.8147894E-31  0.156578E+03
 -0.848276E+01  0.6981252E-31  0.147727E+03
 -0.847237E+01  0.5990298E-31  0.139989E+03
 -0.846199E+01  0.5145145E-31  0.133935E+03
 -0.845161E+01  0.4421777E-31  0.129839E+03
 -0.844122E+01  0.3800952E-31  0.127679E+03
 -0.843084E+01  0.3267193E-31  0.127170E+03
 -0.842046E+01  0.2807914E-31  0.127841E+03
 -0.841008E+01  0.2412701E-31  0.129121E+03
 -0.839969E+01  0.2072769E-31  0.130442E+03
 -0.838931E+01  0.1780573E-31  0.131334E+03
 -0.837893E+01  0.1529541E-31  0.131502E+03
 -0.836855E+01  0.1313911E-31  0.130870E+03
 -0.835816E+01  0.1128634E-31  0.129590E+03
 -0.834778E+01  0.9693087E-32  0.128019E+03
 -0.833740E+01  0.8321381E-32  0.126660E+03
 -0.832701E+01  0.7138866E-32  0.126070E+03
 -0.831663E+01  0.6118295E-32  0.126769E+03
 -0.830625E+01  0.5236948E-32  0.129140E+03
 -0.829587E+01  0.4475984E-32  0.133343E+03
 -0.828548E+01  0.3819748E-32  0.139266E+03
 -0.827510E+01  0.3255111E-32  0.146501E+03
 -0.826472E+01  0.2770867E-32  0.154366E+03
 -0.825433E+01  0.2357240E-32  0.161974E+03
 -0.824395E+01  0.2005511E-32  0.168322E+03
 -0.823357E+01  0.1707762E-32  0.172421E+03
 -0.822319E+01  0.1456737E-32  0.173419E+03
 -0.821280E+01  0.1245766E-32  0.170730E+03
 -0.820242E+01  0.1068762E-32  0.164132E+03
 -0.819204E+01  0.9202252E-33  0.153832E+03
 -0.818165E+01  0.7952671E-33  0.140482E+03
 -0.817127E+01  0.6896252E-33  0.125141E+03
 -0.816089E+01  0.5996641E-33  0.109189E+03
 -0.815051E+01  0.5223613E-33  0.941953E+02
 -0.814012E+01  0.4552760E-33  0.817559E+02
 -0.812974E+01  0.3965015E-33  0.733170E+02
 -0.811936E+01  0.3446018E-33  0.700055E+02
 -0.810897E+01  0.2985360E-33  0.724845E+02
 -0.809859E+01  0.2575746E-33  0.808523E+02
 -0.808821E+01  0.2212135E-33  0.945985E+02
 -0.807783E+01  0.1890943E-33  0.112625E+03
 -0.806744E+01  0.1609348E-33  0.133329E+03
 -0.805706E+01  0.1364780E-33  0.154754E+03
 -0.804668E+01  0.1154582E-33  0.174769E+03
 -0.803630E+01  0.9758571E-34  0.191292E+03
 -0.802591E+01  0.8254500E-34  0.202507E+03
 -0.801553E+01  0.7000289E-34  0.207060E+03
 -0.800515E+01  0.5962100E-34  0.204220E+03
 -0.799476E+01  0.5106923E-34  0.193973E+03
 -0.798438E+01  0.4403739E-34  0.177051E+03
 -0.797400E+01  0.3824388E-34  0.154875E+03
 -0.796362E+01  0.3344118E-34  0.129432E+03
 -0.795323E+01  0.2941853E-34  0.103088E+03
 -0.794285E+01  0.2600251E-34  0.783570E+02
 -0.793247E+01  0.2305585E-34  0.576461E+02
 -0.792208E+01  0.2047500E-34  0.430143E+02
 -0.791170E+01  0.1818658E-34  0.359556E+02
 -0.790132E+01  0.1614281E-34  0.372402E+02
 -0.789094E+01  0.1431641E-34  0.468258E+02
 -0.788055E+01  0.1269513E-34  0.638515E+02
 -0.787017E+01  0.1127652E-34  0.867153E+02
 -0.785979E+01  0.1006349E-34  0.113227E+03
 -0.784940E+01  0.9060971E-35  0.140823E+03
 -0.783902E+01  0.8273799E-35  0.166822E+03
 -0.782864E+01  0.7705860E-35  0.188687E+03
 -0.781826E+01  0.7360062E-35  0.204286E+03
 -0.780787E+01  0.7238793E-35  0.212097E+03
 -0.779749E+01  0.7344439E-35  0.211365E+03
 -0.778711E+01  0.7679639E-35  0.202169E+03
 -0.777672E+01  0.8247106E-35  0.185417E+03
 -0.776634E+01  0.9049054E-35  0.162745E+03
 -0.775596E+01  0.1008644E-34  0.136352E+03
 -0.774558E+01  0.1135839E-34  0.108772E+03
 -0.773519E+01  0.1286230E-34  0.826267E+02
 -0.772481E+01  0.1459496E-34  0.603545E+02
 -0.771443E+01  0.1655507E-34  0.439782E+02
 -0.770405E+01  0.1874717E-34  0.349087E+02
 -0.769366E+01  0.2118667E-34  0.338168E+02
 -0.768328E+01  0.2390567E-34  0.405826E+02
 -0.767290E+01  0.2695879E-34  0.543245E+02
 -0.766251E+01  0.3042851E-34  0.735064E+02
 -0.765213E+01  0.3442966E-34  0.961074E+02
 -0.764175E+01  0.3911255E-34  0.119837E+03
 -0.763137E+01  0.4466482E-34  0.142372E+03
 -0.762098E+01  0.5131151E-34  0.161588E+03
 -0.761060E+01  0.5931340E-34  0.175767E+03
 -0.760022E+01  0.6896294E-34  0.183751E+03
 -0.758983E+01  0.8057755E-34  0.185040E+03
 -0.757945E+01  0.9449016E-34  0.179810E+03
 -0.756907E+01  0.1110375E-33  0.168867E+03
 -0.755869E+01  0.1305477E-33  0.153536E+03
 -0.754830E+01  0.1533302E-33  0.135502E+03
 -0.753792E+01  0.1796706E-33  0.116617E+03
 -0.752754E+01  0.2098360E-33  0.987017E+02
 -0.751715E+01  0.2440932E-33  0.833626E+02
 -0.750677E+01  0.2827419E-33  0.718377E+02
 -0.749639E+01  0.3261629E-33  0.648927E+02
 -0.748601E+01  0.3748783E-33  0.627726E+02
 -0.747562E+01  0.4296175E-33  0.652139E+02
 -0.746524E+01  0.4913847E-33  0.715114E+02
 -0.745486E+01  0.5615186E-33  0.806287E+02
 -0.744448E+01  0.6417425E-33  0.913390E+02
 -0.743409E+01  0.7341992E-33  0.102377E+03
 -0.742371E+01  0.8414699E-33  0.112586E+03
 -0.741333E+01  0.9665807E-33  0.121037E+03
 -0.740294E+01  0.1112996E-32  0.127116E+03
 -0.739256E+01  0.1284608E-32  0.130564E+03
 -0.738218E+01  0.1485728E-32  0.131469E+03
 -0.737180E+01  0.1721097E-32  0.130221E+03
 -0.736141E+01  0.1995912E-32  0.127418E+03
 -0.735103E+01  0.2315914E-32  0.123766E+03
 -0.734065E+01  0.2687513E-32  0.119966E+03
 -0.733026E+01  0.3117994E-32  0.116602E+03
 -0.731988E+01  0.3615770E-32  0.114066E+03
 -0.730950E+01  0.4190689E-32  0.112507E+03
 -0.729912E+01  0.4854358E-32  0.111823E+03
 -0.728873E+01  0.5620438E-32  0.111687E+03
 -0.727835E+01  0.6504873E-32  0.111620E+03
 -0.726797E+01  0.7525996E-32  0.111075E+03
 -0.725758E+01  0.8704484E-32  0.109542E+03
 -0.724720E+01  0.1006316E-31  0.106652E+03
 -0.723682E+01  0.1162666E-31  0.102250E+03
 -0.722644E+01  0.1342108E-31  0.964591E+02
 -0.721605E+01  0.1547375E-31  0.896842E+02
 -0.720567E+01  0.1781334E-31  0.825895E+02
 -0.719529E+01  0.2047062E-31  0.760261E+02
 -0.718490E+01  0.2348005E-31  0.709306E+02
 -0.717452E+01  0.2688262E-31  0.682002E+02
 -0.716414E+01  0.3072984E-31  0.685640E+02
 -0.715376E+01  0.3508908E-31  0.724644E+02
 -0.714337E+01  0.4004989E-31  0.799659E+02
 -0.713299E+01  0.4573103E-31  0.907058E+02
 -0.712261E+01  0.5228755E-31  0.103894E+03
 -0.711223E+01  0.5991723E-31  0.118366E+03
 -0.710184E+01  0.6886562E-31  0.132687E+03
 -0.709146E+01  0.7942859E-31  0.145295E+03
 -0.708108E+01  0.9195126E-31  0.154673E+03
 -0.707069E+01  0.1068221E-30  0.159522E+03
 -0.706031E+01  0.1244610E-30  0.158925E+03
 -0.704993E+01  0.1453008E-30  0.152481E+03
 -0.703955E+01  0.1697620E-30  0.140381E+03
 -0.702916E+01  0.1982241E-30  0.123426E+03
 -0.701878E+01  0.2309970E-30  0.102982E+03
 -0.700840E+01  0.2683004E-30  0.808612E+02
 -0.699801E+01  0.3102606E-30  0.591570E+02
 -0.698763E+01  0.3569340E-30  0.400343E+02
 -0.697725E+01  0.4083652E-30  0.255049E+02
 -0.696687E+01  0.4646829E-30  0.172083E+02
 -0.695648E+01  0.5262295E-30  0.162239E+02
 -0.694610E+01  0.5937154E-30  0.229343E+02
 -0.693572E+01  0.6683825E-30  0.369584E+02
 -0.692533E+01  0.7521610E-30  0.571620E+02
 -0.691495E+01  0.8478055E-30  0.817488E+02
 -0.690457E+01  0.9589967E-30  0.108422E+03
 -0.689419E+01  0.1090402E-29  0.134607E+03
 -0.688380E+01  0.1247683E-29  0.157702E+03
 -0.687342E+01  0.1437429E-29  0.175345E+03
 -0.686304E+01  0.1667006E-29  0.185661E+03
 -0.685265E+01  0.1944281E-29  0.187460E+03
 -0.684227E+01  0.2277202E-29  0.180372E+03
 -0.683189E+01  0.2673239E-29  0.164899E+03
 -0.682151E+01  0.3138717E-29  0.142384E+03
 -0.681112E+01  0.3678140E-29  0.114880E+03
 -0.680074E+01  0.4293663E-29  0.849593E+02
 -0.679036E+01  0.4984916E-29  0.554600E+02
 -0.677998E+01  0.5749389E-29  0.292032E+02
 -0.676959E+01  0.6583528E-29  0.871129E+01
 -0.675921E+01  0.7484576E-29 -0.404523E+01
 -0.674883E+01  0.8453045E-29 -0.784734E+01
 -0.673844E+01  0.9495568E-29 -0.235055E+01
 -0.672806E+01  0.1062777E-28  0.118801E+02
 -0.671768E+01  0.1187684E-28  0.334273E+02
 -0.670730E+01  0.1328353E-28  0.601645E+02
 -0.669691E+01  0.1490340E-28  0.894709E+02
 -0.668653E+01  0.1680734E-28  0.118494E+03
 -0.667615E+01  0.1908124E-28  0.144437E+03
 -0.666576E+01  0.2182474E-28  0.164832E+03
 -0.665538E+01  0.2514886E-28  0.177785E+03
 -0.664500E+01  0.2917215E-28  0.182153E+03
 -0.663462E+01  0.3401514E-28  0.177649E+03
 -0.662423E+01  0.3979303E-28  0.164854E+03
 -0.661385E+01  0.4660714E-28  0.145143E+03
 -0.660347E+01  0.5453629E-28  0.120535E+03
 -0.659308E+01  0.6363016E-28  0.934715E+02
 -0.658270E+01  0.7390700E-28  0.665708E+02
 -0.657232E+01  0.8535835E-28  0.423580E+02
 -0.656194E+01  0.9796228E-28  0.230181E+02
 -0.655155E+01  0.1117058E-27  0.101888E+02
 -0.654117E+01  0.1266147E-27  0.481431E+01
 -0.653079E+01  0.1427880E-27  0.707616E+01
 -0.652040E+01  0.1604324E-27  0.164031E+02
 -0.651002E+01  0.1798929E-27  0.315587E+02
 -0.649964E+01  0.2016763E-27  0.507930E+02
 -0.648926E+01  0.2264651E-27  0.720428E+02
 -0.647887E+01  0.2551214E-27  0.931539E+02
 -0.646849E+01  0.2886815E-27  0.112105E+03
 -0.645811E+01  0.3283398E-27  0.127205E+03
 -0.644773E+01  0.3754242E-27  0.137250E+03
 -0.643734E+01  0.4313608E-27  0.141616E+03
 -0.642696E+01  0.4976305E-27  0.140287E+03
 -0.641658E+01  0.5757188E-27  0.133820E+03
 -0.640619E+01  0.6670670E-27  0.123245E+03
 -0.639581E+01  0.7730326E-27  0.109922E+03
 -0.638543E+01  0.8948726E-27  0.953725E+02
 -0.637505E+01  0.1033764E-26  0.811024E+02
 -0.636466E+01  0.1190870E-26  0.684387E+02
 -0.635428E+01  0.1367459E-26  0.583988E+02
 -0.634390E+01  0.1565067E-26  0.516048E+02
 -0.633351E+01  0.1785695E-26  0.482506E+02
 -0.632313E+01  0.2032018E-26  0.481220E+02
 -0.631275E+01  0.2307580E-26  0.506654E+02
 -0.630237E+01  0.2616947E-26  0.550930E+02
 -0.629198E+01  0.2965810E-26  0.605090E+02
 -0.628160E+01  0.3361031E-26  0.660408E+02
 -0.627122E+01  0.3810625E-26  0.709561E+02
 -0.626083E+01  0.4323717E-26  0.747532E+02
 -0.625045E+01  0.4910486E-26  0.772115E+02
 -0.624007E+01  0.5582153E-26  0.783986E+02
 -0.622969E+01  0.6351060E-26  0.786336E+02
 -0.621930E+01  0.7230884E-26  0.784133E+02
 -0.620892E+01  0.8237060E-26  0.783125E+02
 -0.619854E+01  0.9387408E-26  0.788736E+02
 -0.618815E+01  0.1070300E-25  0.805004E+02
 -0.617777E+01  0.1220918E-25  0.833733E+02
 -0.616739E+01  0.1393673E-25  0.873972E+02
 -0.615701E+01  0.1592291E-25  0.921916E+02
 -0.614662E+01  0.1821231E-25  0.971249E+02
 -0.613624E+01  0.2085723E-25  0.101391E+03
 -0.612586E+01  0.2391739E-25  0.104115E+03
 -0.611548E+01  0.2745875E-25  0.104485E+03
 -0.610509E+01  0.3155136E-25  0.101878E+03
 -0.609471E+01  0.3626617E-25  0.959741E+02
 -0.608433E+01  0.4167120E-25  0.868418E+02
 -0.607394E+01  0.4782746E-25  0.749721E+02
 -0.606356E+01  0.5478564E-25  0.612653E+02
 -0.605318E+01  0.6258474E-25  0.469615E+02
 -0.604280E+01  0.7125414E-25  0.335225E+02
 -0.603241E+01  0.8082021E-25  0.224763E+02
 -0.602203E+01  0.9131854E-25  0.152411E+02
 -0.601165E+01  0.1028118E-24  0.129496E+02
 -0.600126E+01  0.1154124E-24  0.162933E+02
 -0.599088E+01  0.1293078E-24  0.254080E+02
 -0.598050E+01  0.1447869E-24  0.398155E+02
 -0.597012E+01  0.1622641E-24  0.584322E+02
 -0.595973E+01  0.1822980E-24  0.796466E+02
 -0.594935E+01  0.2056042E-24  0.101461E+03
 -0.593897E+01  0.2330575E-24  0.121683E+03
 -0.592858E+01  0.2656817E-24  0.138151E+03
 -0.591820E+01  0.3046243E-24  0.148969E+03
 -0.590782E+01  0.3511093E-24  0.152718E+03
 -0.589744E+01  0.4063682E-24  0.148633E+03
 -0.588705E+01  0.4715449E-24  0.136714E+03
 -0.587667E+01  0.5475818E-24  0.117759E+03
 -0.586629E+01  0.6351003E-24  0.933165E+02
 -0.585591E+01  0.7342996E-24  0.655538E+02
 -0.584552E+01  0.8449069E-24  0.370554E+02
 -0.583514E+01  0.9662147E-24  0.105719E+02
 -0.582476E+01  0.1097234E-23 -0.112568E+02
 -0.581437E+01  0.1236974E-23 -0.261752E+02
 -0.580399E+01  0.1384843E-23 -0.325537E+02
 -0.579361E+01  0.1541112E-23 -0.295712E+02
 -0.578323E+01  0.1707403E-23 -0.173178E+02
 -0.577284E+01  0.1887124E-23  0.319315E+01
 -0.576246E+01  0.2085807E-23  0.301092E+02
 -0.575208E+01  0.2311311E-23  0.609094E+02
 -0.574169E+01  0.2573888E-23  0.926478E+02
 -0.573131E+01  0.2886101E-23  0.122243E+03
 -0.572093E+01  0.3262588E-23  0.146785E+03
 -0.571055E+01  0.3719648E-23  0.163831E+03
 -0.570016E+01  0.4274569E-23  0.171652E+03
 -0.568978E+01  0.4944662E-23  0.169414E+03
 -0.567940E+01  0.5745943E-23  0.157264E+03
 -0.566901E+01  0.6691518E-23  0.136321E+03
 -0.565863E+01  0.7789843E-23  0.108568E+03
 -0.564825E+01  0.9043193E-23  0.766526E+02
 -0.563787E+01  0.1044679E-22  0.436246E+02
 -0.562748E+01  0.1198913E-22  0.126318E+02
 -0.561710E+01  0.1365387E-22 -0.133939E+02
 -0.560672E+01  0.1542348E-22 -0.320264E+02
 -0.559633E+01  0.1728440E-22 -0.415822E+02
 -0.558595E+01  0.1923318E-22 -0.412807E+02
 -0.557557E+01  0.2128261E-22 -0.313109E+02
 -0.556519E+01  0.2346709E-22 -0.128005E+02
 -0.555480E+01  0.2584647E-22  0.123106E+02
 -0.554442E+01  0.2850801E-22  0.414761E+02
 -0.553404E+01  0.3156641E-22  0.718076E+02
 -0.552366E+01  0.3516215E-22  0.100368E+03
 -0.551327E+01  0.3945819E-22  0.124466E+03
 -0.550289E+01  0.4463506E-22  0.141916E+03
 -0.549251E+01  0.5088399E-22  0.151240E+03
 -0.548212E+01  0.5839773E-22  0.151800E+03
 -0.547174E+01  0.6735891E-22  0.143833E+03
 -0.546136E+01  0.7792645E-22  0.128396E+03
 -0.545098E+01  0.9022157E-22  0.107236E+03
 -0.544059E+01  0.1043160E-21  0.825876E+02
